10		10		10		10		10		10		10		10		10		10		10		10		10	
0.51	2.89	0.51	327.84	0.51	317.12	0.51	13.8	0.51	13.8	0.51	0	0.51	7.64	0.51	0	0.51	0.02	0.59	31.2						
0.51	2.87	0.51	327.84	0.51	317.17	0.51	13.8	0.51	13.8	0.51	0	0.51	7.64	0.51	0	0.51	0.02	0.59	31.2						
0.51	2.77	0.51	327.74	0.51	317.06	0.51	13.8	0.51	13.8	0.51	0	0.51	7.64	0.51	0	0.51	0.02	0.6	31.2						
0.52	2.66	0.52	327.64	0.52	316.95	0.52	13.8	0.52	13.8	0.52	0	0.52	7.64	0.52	0	0.52	0.02	0.6	31.2						
0.52	2.56	0.52	327.56	0.52	316.88	0.52	13.8	0.52	13.8	0.52	0	0.52	7.64	0.52	0	0.52	0.02	0.61	31.2						
0.53	2.48	0.53	327.53	0.53	316.84	0.53	13.8	0.53	13.8	0.53	0	0.53	7.64	0.53	0	0.53	0.02	0.61	31.2						
0.53	2.4	0.53	327.49	0.53	316.8	0.53	13.8	0.53	13.8	0.53	0	0.53	7.64	0.53	0	0.53	0.02	0.62	31.2						
0.53	2.4	0.53	327.52	0.53	316.82	0.53	13.8	0.53	13.8	0.53	0	0.53	7.64	0.53	0	0.53	0.02	0.62	31.2						
0.54	2.4	0.54	327.55	0.54	316.84	0.54	13.8	0.54	13.8	0.54	0	0.54	7.64	0.54	0	0.54	0.02	0.63	31.2						
0.54	2.4	0.54	327.56	0.54	316.88	0.54	13.8	0.54	13.8	0.54	0	0.54	7.64	0.54	0	0.54	0.02	0.63	31.2						
0.55	2.39	0.55	327.57	0.55	316.94	0.55	13.8	0.55	13.8	0.55	0	0.55	7.64	0.55	0	0.55	0.02	0.63	31.2						
0.55	2.38	0.55	327.57	0.55	316.99	0.55	13.8	0.55	13.8	0.55	0	0.55	7.64	0.55	0	0.55	0.02	0.64	31.2						
0.55	2.31	0.55	327.48	0.55	316.88	0.55	13.8	0.55	13.8	0.55	0	0.55	7.64	0.55	0	0.55	0.02	0.64	31.2						
0.56	2.25	0.56	327.4	0.56	316.77	0.56	13.8	0.56	13.8	0.56	0	0.56	7.64	0.56	0	0.56	0.02	0.65	31.2						
0.56	2.19	0.56	327.35	0.56	316.71	0.56	13.8	0.56	13.8	0.56	0	0.56	7.64	0.56	0	0.56	0.02	0.65	31.2						
0.57	2.12	0.57	327.34	0.57	316.68	0.57	13.8	0.57	13.8	0.57	0	0.57	7.64	0.57	0	0.57	0.02	0.66	31.2						
0.57	2.06	0.57	327.32	0.57	316.66	0.57	13.8	0.57	13.8	0.57	0	0.57	7.64	0.57	0	0.57	0.02	0.66	31.2						
0.57	2.03	0.57	327.32	0.57	316.65	0.57	13.8	0.57	13.8	0.57	0	0.57	7.64	0.57	0	0.57	0.02	0.67	31.2						
0.58	2	0.58	327.32	0.58	316.65	0.58	13.8	0.58	13.8	0.58	0	0.58	7.64	0.58	0	0.58	0.02	0.67	31.2						
0.58	2	0.58	327.33	0.58	316.68	0.58	13.8	0.58	13.8	0.58	0	0.58	7.64	0.58	0	0.58	0.02	0.68	31.2						
0.59	2.02	0.59	327.34	0.59	316.74	0.59	13.79	0.59	13.8	0.59	0	0.59	7.64	0.59	0	0.59	0.02	0.68	31.2						
0.59	2.03	0.59	327.35	0.59	316.8	0.59	13.79	0.59	13.8	0.59	0	0.59	7.64	0.59	0	0.59	0.02	0.69	31.2						
0.59	2.01	0.59	327.32	0.59	316.75	0.59	13.79	0.59	13.8	0.59	0	0.59	7.64	0.59	0	0.59	0.02	0.69	31.2						
0.6	1.99	0.6	327.28	0.6	316.71	0.6	13.79	0.6	13.8	0.6	0	0.6	7.64	0.6	0	0.6	0.02	0.7	31.2						
0.6	1.95	0.6	327.26	0.6	316.66	0.6	13.79	0.6	13.8	0.6	0	0.6	7.64	0.6	0	0.6	0.02	0.7	31.2						
0.61	1.9	0.61	327.24	0.61	316.59	0.61	13.8	0.61	13.8	0.61	0	0.61	7.64	0.61	0	0.61	0.02	0.7	31.2						
0.61	1.85	0.61	327.22	0.61	316.53	0.61	13.8	0.61	13.8	0.61	0	0.61	7.64	0.61	0	0.61	0.02	0.71	31.2						
0.61	1.87	0.61	327.2	0.61	316.55	0.61	13.8	0.61	13.8	0.61	0	0.61	7.64	0.61	0	0.61	0.02	0.71	31.2						
0.62	1.88	0.62	327.18	0.62	316.57	0.62	13.8	0.62	13.8	0.62	0	0.62	7.64	0.62	0	0.62	0.02	0.72	31.2						
0.62	1.87	0.62	327.16	0.62	316.57	0.62	13.8	0.62	13.8	0.62	0	0.62	7.64	0.62	0	0.62	0.02	0.72	31.2						
0.63	1.84	0.63	327.13	0.63	316.56	0.63	13.8	0.63	13.8	0.63	0	0.63	7.64	0.63	0	0.63	0.02	0.73	31.2						
0.63	1.81	0.63	327.11	0.63	316.55	0.63	13.8	0.63	13.8	0.63	0	0.63	7.64	0.63	0	0.63	0.02	0.73	31.2						
0.63	1.81	0.63	327.15	0.63	316.57	0.63	13.8	0.63	13.8	0.63	0	0.63	7.64	0.63	0	0.63	0.02	0.74	31.2						
0.64	1.81	0.64	327.19	0.64	316.59	0.64	13.8	0.64	13.8	0.64	0	0.64	7.64	0.64	0	0.64	0.02	0.74	31.2						
0.64	1.8	0.64	327.19	0.64	316.58	0.64	13.8	0.64	13.8	0.64	0	0.64	7.64	0.64	0	0.64	0.02	0.75	31.2						
0.65	1.8	0.65	327.17	0.65	316.54	0.65	13.8	0.65	13.8	0.65	0	0.65	7.64	0.65	0	0.65	0.02	0.75	31.2						
0.65	1.79	0.65	327.15	0.65	316.52	0.65	13.8	0.65	13.8	0.65	0	0.65	7.64	0.65	0	0.65	0.02	0.76	31.2						
0.65	1.78	0.65	327.14	0.65	316.51	0.65	13.8	0.65	13.8	0.65	0	0.65	7.64	0.65	0	0.65	0.02	0.76	31.2						
0.66	1.77	0.66	327.13	0.66	316.51	0.66	13.8	0.66	13.8	0.66	0	0.66	7.64	0.66	0	0.66	0.02	0.77	31.2						
0.66	1.76	0.66	327.13	0.66	316.49	0.66	13.8	0.66	13.8	0.66	0	0.66	7.64	0.66	0	0.66	0.02	0.77	31.2						
0.67	1.76	0.67	327.13	0.67	316.45	0.67	13.8	0.67	13.8	0.67	0	0.67	7.64	0.67	0	0.67	0.02	0.77	31.2						
0.67	1.75	0.67	327.14	0.67	316.43	0.67	13.8	0.67	13.8	0.67	0	0.67	7.64	0.67	0	0.67	0.02	0.78	31.2						
0.67	1.76	0.67	327.16	0.67	316.5	0.67	13.8	0.67	13.8	0.67	0	0.67	7.64	0.67	0	0.67	0.02	0.78	31.2						
0.68	1.77	0.68	327.18	0.68	316.56	0.68	13.8	0.68	13.8	0.68	0	0.68	7.64	0.68	0	0.68	0.02	0.79	31.2						
0.68	1.78	0.68	327.18	0.68	316.58	0.68	13.8	0.68	13.8	0.68	0	0.68	7.64	0.68	0	0.68	0.02	0.79	31.2						
0.69	1.79	0.69	327.16	0.69	316.57	0.69	13.8	0.69	13.8	0.69	0	0.69	7.64	0.69	0	0.69	0.02	0.8	31.2						
0.69	1.8	0.69	327.15	0.69	316.55	0.69	13.8	0.69	13.8	0.69	0	0.69	7.64	0.69	0	0.69	0.02	0.8	31.2						
0.69	1.78	0.69	327.15	0.69	316.53	0.69	13.8	0.69	13.8	0.69	0	0.69	7.64	0.69	0	0.69	0.02	0.81	31.2						
0.7	1.76	0.7	327.15	0.7	316.51	0.7	13.8	0.7	13.8	0.7	0	0.7	7.64	0.7	0	0.7	0.02	0.81	31.2						
0.7	1.76	0.7	327.16	0.7	316.52	0.7	13.8	0.7	13.8	0.7	0	0.7	7.64	0.7	0	0.7	0.02	0.82	31.3						
0.71	1.76	0.71	327.18	0.71	316.54	0.71	13.8	0.71	13.8	0.71	0	0.71	7.64	0.71	0	0.71	0.02	0.82	31.3						
0.71	1.76	0.71	327.19	0.71	316.56	0.71	13.8	0.71	13.8	0.71	0	0.71	7.64	0.71	0	0.71	0.02	0.83	31.3						
0.71	1.78	0.71	327.18	0.71	316.57	0.71	13.8	0.71	13.8	0.71	0	0.71	7.64	0.71	0	0.71	0.02	0.83	31.3						
0.72	1.8	0.72	327.16	0.72	316.59	0.72	13.8	0.72	13.8	0.72	0	0.72	7.64	0.72	0	0.72	0.02	0.84	31.3						
0.72	1.8	0.72	327.16	0.72	316.56	0.72	13.8	0.72	13.8	0.72	0	0.72	7.64	0.72	0	0.72	0.02	0.84	31.3						
0.73	1.78	0.73	327.17	0.73	316.52	0.73	13.8	0.73	13.8	0.73	0	0.73	7.64	0.73	0	0.73	0.02	0.84	31.3						
0.73	1.77	0.73	327.18	0.73	316.49	0.73	13.8	0.73	13.8	0.73	0	0.73	7.64	0.73	0	0.73	0.02	0.85	31.3						
0.73	1.77	0.73	327.17	0.73	316.47	0.73	13.8	0.73	13.8	0.73	0	0.73	7.64	0.73	0	0.73	0.02	0.85	31.3						
0.74	1.77	0.74	327.17	0.74	316.45	0.74	13.8	0.74	13.8	0.74	0	0.74	7.64	0.74	0	0.74	0.02	0.86	31.3						
0.74	1.75	0.74	327.16	0.74	316.45	0.74	13.8	0.74	13.8	0.74	0	0.74	7.64	0.74	0	0.74	0.02	0.86	31.3						
0.75	1.72	0.75	327.13	0.75	316.46	0.75	13.8	0.75	13.8	0.75	0	0.75	7.64	0.75	0	0.75	0.02	0.87	31.3						
0.75	1.71	0.75	327.13	0.75	316.48	0.75	13.8	0.75	13.8	0.75	0	0.75	7.64	0.75	0	0.75	0.02	0.87	31.3						
0.75	1.77	0.75	327.21	0.75	316.58	0.75	13.8	0.75	13.8	0.75	0	0.75	7.64	0.75	0	0.75	0.02	0.88	31.3						
0.76	1.83	0.76	327.29	0.76	316.67	0.76	13.8	0.76	13.8	0.76	0	0.76	7.64	0.76	0	0.76	0.02	0.88	31.3						
0.76	1.81	0.76	327.25	0.76	316.64	0.76	13.8	0.76	13.8	0.76	0	0.76	7.64	0.76	0	0.76	0.02	0.89	31.3						
0.77	1.77	0.77	327.15	0.77	316.55	0.77	13.8	0.77	13.8	0.77	0	0.77	7.64	0.77	0	0.77	0.02	0.89	31.3						
0.77	1.72	0.77	327.07	0.77	316.47	0.77	13.8	0.77	13.8	0.77	0	0.77	7.64	0.77	0	0.77	0.02	0.9	31.3						
0.77	1.71	0.77	327.06	0.77	316.43	0.77	13.8	0.77	13.8	0.77	0	0.77	7.64	0.77	0	0.77	0.02	0.9	31.3						
0.78	1.7	0.78	327.05	0.78	316.39	0.78	13.8	0.78	13.8	0.78	0	0.78	7.64	0.78	0	0.78	0.02	0.91	31.3						
0.78	1.89	0.78	327.05	0.78	316.38	0.78	13.8	0.78	13.8	0.78	0	0.78	7.64	0.78	0	0.78	0.02	0.91	31.3						
0.79	2.15	0.79	327.05	0.79	316.39	0.79	13.8	0.79	13.8	0.79	0	0.79	7.64	0.79	0	0.79	0.02	0.92	31.3						
0.79	2.95	0.79	327.06	0.79	316.4	0.79	13.8	0.79	13.8	0.79	0	0.79	7.64	0.79	0	0.79	0.02	0.92	31.3						
0.79	5.6	0.79	327.1	0.79	316.44	0.79	13.8	0.79	13.8	0.79	0	0.79	7.64	0.79	0	0.79	0.02	0.92	31.3						
0.8	8.24	0.8	327.14	0.8	316.48	0.8	13.8	0.8	13.8	0.8	0	0.8	7.64	0.8	0	0.8	0.02	0.93	31.3						
0.8	12.37	0.8	327.16	0.8	316.47	0.8	13.8	0.8	13.8	0.8	0	0.8	7.64	0.8	0	0.8	0.02	0.93	31.3						
0.81	17.05	0.81	327.16	0.81	316.43	0.81	13.8	0.81	13.8	0.81	0	0.81	7.64	0.81	0	0.81	0.02	0.94	31.3						
0.81	21.46	0.81	327.16	0.81	316.42	0.81	13.8	0.81	13.8	0.81	0	0.81	7.64	0.81	0	0.81	0.02	0.94	31.3						
0.81	25.04	0.81	327.14	0.81	316.47	0.81	13.8	0.81	13.8	0.81	0	0.81	7.64	0.81	0	0.81	0.02	0.95	31.3						
0.82	28.61	0.82	327.11	0.82	316.52	0.82	13.8	0.82	13.8	0.82	0	0.82	7.64	0.82	0	0.82	0.02	0.95	31.3						
0.82	30.31	0.82	327.13	0.82	316.53	0.82	13.8	0.82	13.8	0.82	0	0.82	7.64	0.82	0	0.82	0.02	0.96	31.3						
0.83	31.38	0.83	327.15	0.83	316.52	0.83	13.8	0.83	13.8	0.83	0	0.83	7.64	0.83	0	0.83	0.02	0.96	31.3						
0.83	32.3	0.83	327.19	0.83	316.53	0.83	13.8	0.83	13.8	0.83	0	0.83	7.64	0.83	0	0.83	0.02	0.97	31.3						
0.83	32.8	0.83	327.25	0.83	316.59	0.83	13.79	0.83	13.8	0.83	0	0.83	7.64	0.83	0	0.83	0.02	0.97	31.3						
0.84	33.3	0.84	327.31	0.84	316.65	0.84	13.79	0.84	13.8	0.84	0	0.84	7.64	0.84	0	0.84	0.02	0.98	31.3						
0.84	33.1	0.84	327.26	0.84	316.6	0.84	13.79	0.84	13.8	0.84	0	0.84	7.64	0.84	0	0.84	0.02	0.98	31.3						
0.85	32.69	0.85	327.17	0.85	316.52	0.85	13.79	0.85	13.8	0.85	0	0.85	7.64	0.85	0	0.85	0.02	0.99	31.3						
0.85	32.28	0.85	327.12	0.85	316.46	0.85	13.79	0.85	13.8	0.85	0	0.85	7.64	0.85	0	0.85	0.02	0.99	31.3						
0.85	31.91	0.85	327.18	0.85	316.43	0.85	13.79	0.85	13.8	0.85	0	0.85	7.64	0.85	0	0.85	0.02	0.99	31.3						
0.86	31.53	0.86	327.25	0.86	316.39	0.86	13.79	0.86	13.8	0.86	0	0.86	7.64	0.86	0	0.86	0.02	1	31.3						
0.86	31.15	0.86	327.25	0.86	316.43	0.86	13.79	0.86	13.8	0.86	0	0.86	7.64	0.86	0	0.86	0.02	1	31.3						
0.87	30.76	0.87	327.23	0.87	316.48	0.87	13.79	0.87	13.8	0.87	0	0.87	7.64	0.87	0	0.87	0.02	1.01	31.3						
0.87	30.39	0.87	327.23	0.87	316.53	0.87	13.79	0.87	13.8	0.87	0	0.87	7.64	0.87	0	0.87	0.02	1.01	31.3						
0.88	30.06	0.88	327.28	0.88	316.59	0.87	13.79	0.87	13.8	0.87	0	0.87	7.64	0.87	0	0.87	0.02	1.02	31.3						
0.88	29.73	0.88	327.32	0.88	316.64	0.88	13.79	0.88	13.8	0.88	0	0.88	7.64	0.88	0	0.88	0.02	1.02	31.3						
0.88	29.34	0.88	327.3	0.88	316.61	0.88	13.79	0.88	13.8	0.88	0	0.88	7.64	0.88	0	0.88	0.02	1.03	31.3						
0.89	28.93	0.89	327.26	0.89	316.55	0.89	13.8	0.89	13.8	0.89	0	0.89	7.64	0.89	0	0.89	0.02	1.03	31.3						
0.89	28.49	0.89	327.24	0.89	316.52	0.89	13.8	0.89	13.8	0.89	0	0.89	7.64	0.89	0	0.89	0.02	1.04	31.3						
0.9	27.97	0.9	327.25	0.9	316.53	0.89	13.8	0.89	13.8	0.89	0	0.89	7.64	0.89	0	0.89	0.02	1.04	31.3						
0.9	27.44	0.9	327.25	0.9	316.55	0.9	13.8	0.9	13.8	0.9	0	0.9	7.64	0.9	0	0.9	0.02	1.05	31.3						
0.9	26.83	0.9	327.28	0.9	316.53	0.9	13.8	0.9	13.8	0.9	0	0.9	7.64	0.9	0	0.9	0.02	1.05	31.3						
0.91	26.21	0.91	327.3	0.91	316.52	0.91	13.8	0.91	13.8	0.91	0	0.91	7.64	0.91	0	0.91	0.02	1.06	31.3						
0.91	25.61	0.91	327.34	0.91	316.54	0.91	13.8	0.91	13.8	0.91	0	0.91	7.64	0.91	0	0.91	0.02	1.06	31.3						
0.92	25.07	0.92	327.4	0.92	316.64	0.91	13.8	0.91	13.8	0.91	0	0.91	7.64	0.91	0	0.91	0.02	1.06	31.3						
0.92	24.53	0.92	327.46	0.92	316.74	0.92	13.8	0.92	13.8	0.92	0	0.92	7.64	0.92	0	0.92	0.02	1.07	31.3						
0.92	23.96	0.92	327.49	0.92	316.74	0.92	13.8	0.92	13.8	0.92	0	0.92	7.64	0.92	0	0.92	0.02	1.07	31.3						
0.93	23.38	0.93	327.51	0.93	316.72	0.93	13.8	0.93	13.8	0.93	0	0.93	7.64	0.93	0	0.93	0.02	1.08	31.3						
0.93	22.75	0.93	327.53	0.93	316.71	0.93	13.8	0.93	13.8	0.93	0	0.93	7.64	0.93	0	0.93	0.02	1.08	31.3						
0.94	22.04	0.94	327.56	0.94	316.71	0.93	13.8	0.93	13.8	0.93	0	0.93	7.64	0.93	0	0.93	0.02	1.09	31.3						
0.94	21.33	0.94	327.59	0.94	316.72	0.94	13.8	0.94	13.8	0.94	0	0.94	7.64	0.94	0	0.94	0.02	1.09	31.3						
0.94	20.45	0.94	327.54	0.94	316.69	0.94	13.8	0.94	13.8	0.94	0	0.94	7.64	0.94	0	0.94	0.02	1.1	31.3						
0.95	19.54	0.95	327.48	0.95	316.65	0.95	13.8	0.95	13.8	0.95	0	0.95	7.64	0.95	0	0.95	0.02	1.1	31.3						
0.95	18.63	0.95	327.43	0.95	316.63	0.95	13.8	0.95	13.8	0.95	0	0.95	7.64	0.95	0	0.95	0.02	1.11	31.3						
0.96	17.73	0.96	327.41	0.96	316.64	0.96	13.8	0.96	13.8	0.96	0	0.96	7.64	0.96	0	0.96	0.02	1.11	31.3						
0.96	16.84	0.96	327.39	0.96	316.66	0.96	13.8	0.96	13.8	0.96	0	0.96	7.64	0.96	0	0.96	0.02	1.12	31.3						
0.96	16.09	0.96	327.39	0.96	316.65	0.96	13.8	0.96	13.8	0.96	0	0.96	7.64	0.96	0	0.96	0.02	1.12	31.3						
0.97	15.37	0.97	327.4	0.97	316.63	0.97	13.8	0.97	13.8	0.97	0	0.97	7.64	0.97	0	0.97	0.02	1.13	31.3						
0.97	14.67	0.97	327.38	0.97	316.6	0.97	13.8	0.97	13.8	0.97	0	0.97	7.64	0.97	0	0.97	0.02	1.13	31.3						
0.98	13.99	0.98	327.32	0.98	316.53	0.98	13.8	0.98	13.8	0.98	0	0.98	7.64	0.98	0	0.98	0.02	1.13	31.3						
0.98	13.32	0.98	327.26	0.98	316.47	0.98	13.8	0.98	13.8	0.98	0	0.98	7.64	0.98	0	0.98	0.02	1.14	31.3						
0.98	12.8	0.98	327.23	0.98	316.46	0.98	13.8	0.98	13.8	0.98	0	0.98	7.64	0.98	0	0.98	0.02	1.14	31.3						
0.99	12.29	0.99	327.2	0.99	316.45	0.99	13.8	0.99	13.8	0.99	0	0.99	7.64	0.99	0	0.99	0.02	1.15	31.3						
0.99	11.83	0.99	327.19	0.99	316.46	0.99	13.8	0.99	13.8	0.99	0	0.99	7.64	0.99	0	0.99	0.02	1.15	31.3						
1	11.42	1	327.21	1	316.5	1	13.8	1	13.8	1	0	1	7.64	1	0	1	0.02	1.16	31.3						
1	11.02	1	327.22	1	316.54	1	13.8	1	13.8	1	0	1	7.64	1	0	1	0.02	1.16	31.3						
1	10.68	1	327.2	1	316.55	1	13.8	1	13.8	1	0	1	7.64	1	0	1	0.02	1.17	31.3						
1.01	10.35	1.01	327.17	1.01	316.56	1.01	13.8	1.01	13.8	1.01	0	1.01	7.64	1.01	0	1.01	0.02	1.17	31.3						
1.01	10	1.01	327.13	1.01	316.53	1.01	13.8	1.01	13.8	1.01	0	1.01	7.64	1.01	0	1.01	0.02	1.18	31.3						
1.02	9.65	1.02	327.09	1.02	316.44	1.02	13.8	1.02	13.8	1.02	0	1.02	7.64	1.02	0	1.02	0.02	1.18	31.3						
1.02	9.29	1.02	327.05	1.02	316.35	1.02	13.8	1.02	13.8	1.02	0	1.02	7.64	1.02	0	1.02	0.02	1.19	31.3						
1.02	9.06	1.02	327.05	1.02	316.33	1.02	13.8	1.02	13.8	1.02	0	1.02	7.64	1.02	0	1.02	0.02	1.19	31.3						
1.03	8.85	1.03	327.05	1.03	316.31	1.03	13.8	1.03	13.8	1.03	0	1.03	7.64	1.03	0	1.03	0.02	1.2	31.3						
1.03	8.65	1.03	327.06	1.03	316.32	1.03	13.8	1.03	13.8	1.03	0	1.03	7.64	1.03	0	1.03	0.02	1.2	31.3						
1.04	8.48	1.04	327.09	1.04	316.36	1.04	13.8	1.04	13.8	1.04	0	1.04	7.64	1.04	0	1.04	0.02	1.2	31.3						
1.04	8.31	1.04	327.13	1.04	316.4	1.04	13.8	1.04	13.8	1.04	0	1.04	7.64	1.04	0	1.04	0.02	1.21	31.3						
1.04	8.13	1.04	327.11	1.04	316.41	1.04	13.8	1.04	13.8	1.04	0	1.04	7.64	1.04	0	1.04	0.02	1.21	31.3						
1.05	7.94	1.05	327.09	1.05	316.42	1.05	13.8	1.05	13.8	1.05	0	1.05	7.64	1.05	0	1.05	0.02	1.22	31.3						
1.05	7.78	1.05	327.07	1.05	316.42	1.05	13.8	1.05	13.8	1.05	0	1.05	7.64	1.05	0	1.05	0.02	1.22	31.3						
1.06	7.66	1.06	327.04	1.06	316.4	1.06	13.8	1.06	13.8	1.06	0	1.06	7.64	1.06	0	1.06	0.02	1.23	31.3						
1.06	7.53	1.06	327.02	1.06	316.39	1.06	13.8	1.06	13.8	1.06	0	1.06	7.64	1.06	0	1.06	0.02	1.23	31.3						
1.06	7.42	1.06	327.01	1.06	316.37	1.06	13.8	1.06	13.8	1.06	0	1.06	7.64	1.06	0	1.06	0.02	1.24	31.3						
1.07	7.31	1.07	327	1.07	316.36	1.07	13.8	1.07	13.8	1.07	0	1.07	7.64	1.07	0	1.07	0.02	1.24	31.3						
1.07	7.19	1.07	327.02	1.07	316.35	1.07	13.8	1.07	13.8	1.07	0	1.07	7.64	1.07	0	1.07	0.02	1.25	31.3						
1.08	7.06	1.08	327.08	1.08	316.34	1.08	13.8	1.08	13.8	1.08	0	1.08	7.64	1.08	0	1.08	0.02	1.25	31.3						
1.08	6.92	1.08	327.13	1.08	316.33	1.08	13.8	1.08	13.8	1.08	0	1.08	7.64	1.08	0	1.08	0.02	1.26	31.3						
1.08	6.88	1.08	327.12	1.08	316.37	1.08	13.8	1.08	13.8	1.08	0	1.08	7.64	1.08	0	1.08	0.02	1.26	31.3						
1.09	6.85	1.09	327.1	1.09	316.41	1.09	13.8	1.09	13.8	1.09	0	1.09	7.64	1.09	0	1.09	0.02	1.27	31.3						
1.09	6.77	1.09	327.06	1.09	316.4	1.09	13.8	1.09	13.8	1.09	0	1.09	7.64	1.09	0	1.09	0.02	1.27	31.3						
1.1	6.66	1.1	327.02	1.1	316.35	1.1	13.8	1.1	13.8	1.1	0	1.1	7.64	1.1	0	1.1	0.02	1.27	31.3						
1.1	6.55	1.1	326.97	1.1	316.29	1.1	13.8	1.1	13.8	1.1	0	1.1	7.64	1.1	0	1.1	0.02	1.28	31.3						
1.1	6.5	1.1	327	1.1	316.33	1.1	13.8	1.1	13.8	1.1	0	1.1	7.64	1.1	0	1.1	0.02	1.28	31.3						
1.11	6.44	1.11	327.02	1.11	316.37	1.11	13.8	1.11	13.8	1.11	0	1.11	7.64	1.11	0	1.11	0.02	1.29	31.3						
1.11	6.38	1.11	327.04	1.11	316.37	1.11	13.8	1.11	13.8	1.11	0	1.11	7.64	1.11	0	1.11	0.02	1.29	31.3						
1.12	6.31	1.12	327.04	1.12	316.32	1.12	13.8	1.12	13.8	1.12	0	1.12	7.64	1.12	0	1.12	0.02	1.3	31.3						
1.12	6.25	1.12	327.04	1.12	316.27	1.12	13.8	1.12	13.8	1.12	0	1.12	7.64	1.12	0	1.12	0.02	1.3	31.3						
1.12	6.22	1.12	327.04	1.12	316.31	1.12	13.8	1.12	13.8	1.12	0	1.12	7.64	1.12	0	1.12	0.02	1.31	31.3						
1.13	6.2	1.13	327.04	1.13	316.34	1.13	13.8	1.13	13.8	1.13	0	1.13	7.64	1.13	0	1.13	0.02	1.31	31.3						
